id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
0,0,"192.168.240.1","00:15:5d:73:dc:48","00:15:5d",0,"192.168.241.140","00:15:5d:74:70:bc","00:15:5d",0,1,4,0,0,1662444935011,1662445025830,90819,755,64222,1662444935011,1662445025829,90818,255,26966,1662444935011,1662445025830,90819,500,37256,"ICMP","Network",0,4,"","","","",""
1,0,"192.168.240.1","00:15:5d:73:dc:48","00:15:5d",53349,"192.168.255.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",1947,17,4,0,0,1662444949682,1662444949682,0,1,82,1662444949682,1662444949682,0,1,82,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
2,0,"192.168.240.1","00:15:5d:73:dc:48","00:15:5d",53352,"255.255.255.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",1947,17,4,0,0,1662444949683,1662444949683,0,1,82,1662444949683,1662444949683,0,1,82,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3,0,"192.168.240.1","00:15:5d:73:dc:48","00:15:5d",52939,"192.168.255.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",1947,17,4,0,0,1662444984312,1662444984312,0,1,82,1662444984312,1662444984312,0,1,82,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
4,0,"192.168.240.1","00:15:5d:73:dc:48","00:15:5d",52942,"255.255.255.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",1947,17,4,0,0,1662444984313,1662444984313,0,1,82,1662444984313,1662444984313,0,1,82,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
5,0,"192.168.240.1","00:15:5d:73:dc:48","00:15:5d",49266,"192.168.255.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",1947,17,4,0,0,1662445018673,1662445018673,0,1,82,1662445018673,1662445018673,0,1,82,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
6,0,"192.168.240.1","00:15:5d:73:dc:48","00:15:5d",49269,"255.255.255.255","ff:ff:ff:ff:ff:ff","ff:ff:ff",1947,17,4,0,0,1662445018674,1662445018674,0,1,82,1662445018674,1662445018674,0,1,82,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
