label,src_ip,src_port,dst_ip,dst_port,dst2src_bytes,src2dst_bytes,protocol,bidirectional_duration_ms
imcp_c2,192.168.240.1,0,192.168.241.140,0,37256,26966,1,90819
imcp,192.168.240.1,53349,192.168.255.255,1947,0,82,17,0
imcp,192.168.240.1,53352,255.255.255.255,1947,0,82,17,0
imcp,192.168.240.1,52939,192.168.255.255,1947,0,82,17,0
imcp,192.168.240.1,52942,255.255.255.255,1947,0,82,17,0
imcp,192.168.240.1,49266,192.168.255.255,1947,0,82,17,0
imcp,192.168.240.1,49269,255.255.255.255,1947,0,82,17,0
